seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chr10	50172823	50173767	945	*	50173372	26	3	9	3.64442809264176e-10	3.30405887760676e-07	2.54811277947162e-05	2548.11277947162	2.23314145685682e-06	223.314145685682	2324.79863378594	3.41121532015884e-06	Distal Intergenic	10	50187211	50199146	11936	2	56624	ENST00000489640.5	25379	ASAH2B
chr10	52435488	52436425	938	*	52435824	30	26	12	3.86302101418323e-12	0.000604996116876699	2.94013013015956e-05	2940.13013015956	1.93538926260925e-05	1935.38926260925	1004.74086755031	5.42373019745545e-08	Distal Intergenic	10	52450874	52455272	4399	2	101928687	ENST00000435813.6	18847	LINC01468
chr10	62381413	62382405	993	*	62382038	27	4	6	7.26259052896694e-11	5.8604749941793e-09	2.6461171171436e-05	2646.1171171436	2.97752194247576e-06	297.752194247576	2348.36492289603	7.9829965072597e-07	Intron (ENST00000395255.7/22891, intron 2 of 4)	10	62375544	62376352	809	1	22891	ENST00000421210.1	5869	ZNF365
chr10	84401186	84402337	1152	*	84401761	28	5	13	2.10732542527126e-11	2.98713150703733e-06	2.74412145481559e-05	2744.12145481559	3.72190242809471e-06	372.190242809471	2371.93121200612	2.56063028175097e-07	Intron (ENST00000372088.8/54462, intron 3 of 9)	10	84393853	84514405	120553	1	54462	ENST00000494144.5	7333	CCSER2
chr10	96863483	96863990	508	*	96863692	25	8	3	2.91738189162061e-10	1.68027139508808e-05	2.45010844179963e-05	2450.10844179963	5.95504388495153e-06	595.504388495153	1854.60405330448	2.77737249571078e-06	Intron (ENST00000676067.1/84458, intron 2 of 7)	10	96833406	96907330	73925	1	84458	ENST00000676314.1	30077	LCOR
chr10	103167806	103169004	1199	*	103168516	86	75	15	0	5.71924574976901e-06	8.42837303979074e-05	8428.37303979074	5.58285364214206e-05	5582.85364214206	2845.51939764868	0	Intron (ENST00000675164.1/22978, intron 3 of 19)	10	103088482	103176899	88418	2	22978	ENST00000675040.1	7895	NT5C2
chr11	9565411	9566651	1241	*	9566333	26	15	11	3.79864806276942e-10	0.000953544446667065	2.54811277947162e-05	2548.11277947162	1.11657072842841e-05	1116.57072842841	1431.54205104321	3.53575833820255e-06	Distal Intergenic	11	9573670	9589985	16316	1	7465	ENST00000450114.7	-7019	WEE1
chr11	17238537	17239566	1030	*	17238784	33	11	7	1.36557432028894e-14	1.69282140159988e-05	3.23414314317552e-05	3234.14314317552	8.18818534180835e-06	818.818534180835	2415.32460899468	2.88806004427944e-10	Intron (ENST00000528644.5/4925, intron 1 of 2)	11	17260340	17349980	89641	1	4925	ENST00000646648.1	-20774	NUCB2
chr11	24446071	24446529	459	*	24446296	30	14	3	2.68229882749438e-13	3.3339958772638e-05	2.94013013015956e-05	2940.13013015956	1.04213267986652e-05	1042.13267986652	1897.99745029304	4.69268882042609e-09	Distal Intergenic	11	24496970	24893337	396368	1	338645	ENST00000531187.5	-50441	LUZP2
chr11	38971474	38972705	1232	*	38972125	35	10	17	2.44249065417534e-15	1.10930020724709e-09	3.43015181851949e-05	3430.15181851949	7.44380485618941e-06	744.380485618941	2685.77133290055	6.0908243622833e-11	Distal Intergenic	11	38648858	38655252	6395	1	101928536	ENST00000534756.1	322616	LINC01493
chr11	47945983	47947180	1198	*	47946954	28	11	9	2.18709494959057e-11	0.000109947093598572	2.74412145481559e-05	2744.12145481559	8.18818534180835e-06	818.818534180835	1925.30292063475	2.64793011913202e-07	Distal Intergenic	11	47980425	48170839	190415	1	5795	ENST00000698881.1	-33245	PTPRJ
chr11	63528494	63528952	459	*	63528723	34	6	4	1.88737914186277e-15	1.31349586762752e-09	3.3321474808475e-05	3332.1474808475	4.46628291371365e-06	446.628291371365	2885.51918947614	4.7778574026451e-11	Distal Intergenic	11	63536808	63546458	9651	1	5920	ENST00000255688.8	-7856	RARRES3
chr11	72164288	72164817	530	*	72164584	29	10	4	2.27462493285202e-12	0.000108753438869069	2.84212579248758e-05	2842.12579248758	7.44380485618941e-06	744.380485618941	2097.74530686863	3.49595284678226e-08	Intron (ENST00000378140.3/ENST00000378140.3, intron 2 of 2)	11	72189558	72196323	6766	1	2348	ENST00000312293.9	-24741	FOLR1
chr11	78150628	78151476	849	*	78151052	27	12	6	4.53412862810865e-11	0.000175431786208602	2.6461171171436e-05	2646.1171171436	8.93256582742729e-06	893.25658274273	1752.86053440088	5.17099573967797e-07	Intron (ENST00000701360.1/100289388, intron 2 of 2)	11	78139943	78175188	35246	1	100289388	ENST00000663331.1	10685	KCTD21-AS1
chr11	80719440	80720636	1197	*	80720176.5	40	10	19	0	5.26622079277672e-11	3.92017350687941e-05	3920.17350687941	7.44380485618941e-06	744.380485618941	3175.79302126047	0	Distal Intergenic	11	80751200	80762826	11627	2	101928944	ENST00000526840.1	42190	RP11-686G23.2
chr11	86705663	86706446	784	*	86706147.5	34	12	6	4.9960036108132e-15	2.69721901813291e-07	3.3321474808475e-05	3332.1474808475	8.93256582742729e-06	893.25658274273	2438.89089810477	1.14345177162417e-10	Intron (ENST00000526206.1/ENST00000526206.1, intron 1 of 1)	11	86727355	86765265	37911	1	102724775	ENST00000532979.1	-20909	NA
chr11	101033835	101035078	1244	*	101034141	31	18	14	7.40851824332367e-13	3.04736220146928e-05	3.03813446783155e-05	3038.13446783155	1.33988487411409e-05	1339.88487411409	1698.24959371745	1.21950414462947e-08	3' UTR	11	101041661	101051470	9810	2	5241	ENST00000530764.1	16392	PGR
chr11	129966161	129967036	876	*	129966556	30	3	7	6.00075544809897e-13	2.06958450377215e-10	2.94013013015956e-05	2940.13013015956	2.23314145685682e-06	223.314145685682	2716.81598447388	9.97603202367916e-09	Intron (ENST00000358825.9/56980, intron 1 of 21)	11	129899717	129947622	47906	2	56980	ENST00000423662.6	-18539	PRDM10
chr12	21725673	21726653	981	*	21726237	39	29	10	0	1.38544002173946e-05	3.82216916920743e-05	3822.16916920743	2.15870340829493e-05	2158.70340829493	1663.4657609125	0	Intron (ENST00000541860.1/105369689, intron 1 of 1)	12	21654657	21757831	103175	2	102724261	ENST00000535112.1	31178	NA
chr12	29932577	29933044	468	*	29932806	28	4	7	5.95123950120069e-12	1.70542693300746e-08	2.74412145481559e-05	2744.12145481559	2.97752194247576e-06	297.752194247576	2446.36926056801	8.0838879492834e-08	Distal Intergenic	12	29500840	29784759	283920	2	83857	ENST00000256062.9	-147818	TMTC1
chr12	32182871	32183840	970	*	32183637	28	9	6	1.68429714619833e-11	2.17902787775781e-05	2.74412145481559e-05	2744.12145481559	6.69942437057047e-06	669.942437057047	2074.17901775854	2.07681296268599e-07	Intron (ENST00000548411.6/636, intron 1 of 8)	12	32104117	32107528	3412	2	120766143	ENST00000551974.1	-75343	NA
chr12	32541478	32542421	944	*	32542058	28	12	7	2.44179121366983e-11	0.000171170862935055	2.74412145481559e-05	2744.12145481559	8.93256582742729e-06	893.25658274273	1850.86487207286	2.9350242554095e-07	Intron (ENST00000534526.7/121512, intron 1 of 16)	12	32534324	32640737	106414	1	121512	ENST00000525053.6	7154	FGD4
chr12	33586797	33587968	1172	*	33587668	26	18	11	5.5671978138605e-10	0.000610213813428961	2.54811277947162e-05	2548.11277947162	1.33988487411409e-05	1339.88487411409	1208.22790535753	5.02785671754204e-06	Distal Intergenic	12	33374238	33439819	65582	2	341359	ENST00000228567.7	-146978	SYT10
chr12	51454810	51455277	468	*	51455039	29	15	6	3.35909078330587e-12	0.000420853120282283	2.84212579248758e-05	2842.12579248758	1.11657072842841e-05	1116.57072842841	1725.55506405916	4.85160891346483e-08	Intron (ENST00000535225.6/9498, intron 5 of 14)	12	51450828	51457443	6616	1	9498	ENST00000552001.1	3982	SLC4A8
chr12	53870931	53872155	1225	*	53871684	36	11	5	3.33066907387547e-16	1.28813957278595e-08	3.52815615619147e-05	3528.15615619147	8.18818534180835e-06	818.818534180835	2709.33762201064	1.01178156761896e-11	Intron (ENST00000663306.1/107984525, intron 3 of 4)	12	53938831	53946544	7714	1	3229	ENST00000243056.5	-66676	HOXC13
chr12	56400884	56401342	459	*	56401113	34	13	4	2.88657986402541e-15	5.57242169352268e-06	3.3321474808475e-05	3332.1474808475	9.67694631304624e-06	967.694631304624	2364.45284954288	7.04062112747015e-11	Distal Intergenic	12	56418290	56421090	2801	2	8914	ENST00000553314.1	19748	TIMELESS
chr12	58912476	58913460	985	*	58912876	27	10	16	2.96702551416672e-10	0.000157118072289353	2.6461171171436e-05	2646.1171171436	7.44380485618941e-06	744.380485618941	1901.73663152466	2.81660912126813e-06	Intron (ENST00000379141.8/121227, intron 3 of 18)	12	58888874	58914583	25710	2	121227	ENST00000552267.1	1123	LRIG3
chr12	63861993	63862599	607	*	63862396	39	14	5	0	8.96146316042845e-08	3.82216916920743e-05	3822.16916920743	1.04213267986652e-05	1042.13267986652	2780.03648934091	0	Intron (ENST00000631006.3/57522, intron 1 of 21)	12	63844803	64081924	237122	1	57522	ENST00000537556.1	17190	SRGAP1
chr12	64889460	64890280	821	*	64889768	31	13	5	3.04312131049755e-13	0.000111144388796114	3.03813446783155e-05	3038.13446783155	9.67694631304624e-06	967.694631304624	2070.43983652692	5.24161959540882e-09	Intron (ENST00000674281.1/23329, intron 16 of 16)	12	64883806	64990612	106807	1	107984522	ENST00000661511.1	5654	NA
chr12	75706047	75707002	956	*	75706317	31	15	5	2.34146035893446e-13	1.75192597294815e-05	3.03813446783155e-05	3038.13446783155	1.11657072842841e-05	1116.57072842841	1921.56373940313	4.16175896936033e-09	Intron (ENST00000552856.1/105369844, intron 2 of 4)	12	75694010	75698816	4807	2	105369844	ENST00000548702.1	-7231	NA
chr12	75943552	75944633	1082	*	75944372	36	10	10	1.11022302462516e-15	9.85946213560851e-10	3.52815615619147e-05	3528.15615619147	7.44380485618941e-06	744.380485618941	2783.77567057253	2.94433789518745e-11	Intron (ENST00000552856.1/105369844, intron 1 of 4)	12	75964440	75967062	2623	1	124902969	ENST00000549888.1	-19807	NA
chr12	75990003	75991110	1108	*	75990535	30	16	9	3.54083429243701e-12	7.20196743788648e-05	2.94013013015956e-05	2940.13013015956	1.19100877699031e-05	1191.00877699031	1749.12135316925	5.03484035314591e-08	Distal Intergenic	12	75563202	75984015	420814	2	105369844	ENST00000552856.1	-5988	NA
