chr10	8084674	8085509	8084966.0	32	16	9	7.773781618425346e-13	4.012765898786519e-06	3.136138805503532e-05	3136.138805503532	1.191008776990306e-05	1191.008776990306	1945.1300285132259	1.0880134599718317e-08	chr10	8084690	8128972
chr10	8725294	8727606	8726431.0	47	40	17	0.0	7.862206319320109e-08	4.606203870583312e-05	4606.203870583312	2.977521942475765e-05	2977.5219424757647	1628.6819281075473	0.0	chr10	8725734	8753190
chr10	8725294	8727606	8726431.0	47	40	17	0.0	7.862206319320109e-08	4.606203870583312e-05	4606.203870583312	2.977521942475765e-05	2977.5219424757647	1628.6819281075473	0.0	chr10	8581709	8726367
chr10	29163208	29164759	29164370.0	29	13	11	9.018830127160982e-11	0.00011890160132710381	2.8421257924875754e-05	2842.1257924875754	9.676946313046236e-06	967.6946313046236	1874.4311611829517	8.225600996439311e-07	chr10	28495669	29812806
chr10	44172768	44174190	44173414.0	37	16	13	1.1102230246251565e-16	7.892083397798011e-06	3.626160493863458e-05	3626.160493863458	1.191008776990306e-05	1191.008776990306	2435.1517168731525	2.676093914367862e-12	chr10	44173154	44244593
chr10	44172768	44174190	44173414.0	37	16	13	1.1102230246251565e-16	7.892083397798011e-06	3.626160493863458e-05	3626.160493863458	1.191008776990306e-05	1191.008776990306	2435.1517168731525	2.676093914367862e-12	chr10	44173274	44385085
chr10	44172768	44174190	44173414.0	37	16	13	1.1102230246251565e-16	7.892083397798011e-06	3.626160493863458e-05	3626.160493863458	1.191008776990306e-05	1191.008776990306	2435.1517168731525	2.676093914367862e-12	chr10	43778428	44173878
chr10	63710861	63712191	63711415.0	25	6	12	9.26939081047351e-10	4.2827726609573347e-07	2.450108441799634e-05	2450.108441799634	4.466282913713647e-06	446.62829137136475	2003.480150428269	6.751135174945728e-06	chr10	63630236	63712980
chr10	63710861	63712191	63711415.0	25	6	12	9.26939081047351e-10	4.2827726609573347e-07	2.450108441799634e-05	2450.108441799634	4.466282913713647e-06	446.62829137136475	2003.480150428269	6.751135174945728e-06	chr10	63686979	63712375
chr10	74821746	74823209	74822007.0	26	14	9	4.768372363628259e-10	0.0005164862623954214	2.5481127794716194e-05	2548.1127794716194	1.0421326798665176e-05	1042.1326798665177	1505.9800996051017	3.6850151491801356e-06	chr10	74743078	74902057
chr10	74821746	74823209	74822007.0	26	14	9	4.768372363628259e-10	0.0005164862623954214	2.5481127794716194e-05	2548.1127794716194	1.0421326798665176e-05	1042.1326798665177	1505.9800996051017	3.6850151491801356e-06	chr10	74743133	74900219
chr10	84401185	84402183	84401761.0	28	5	13	2.1085910795193286e-11	2.9871315070373328e-06	2.74412145481559e-05	2744.12145481559	3.721902428094706e-06	372.1902428094706	2371.9312120061195	2.2159307689438008e-07	chr10	79128273	88108663
chr10	115664074	115665167	115664803.0	60	80	14	0.0	1.214842089147794e-07	5.880260260319122e-05	5880.260260319122	5.95504388495153e-05	5955.043884951529	-74.78362463240774	0.0	chr10	115664457	115709149
chr10	115664074	115665167	115664803.0	60	80	14	0.0	1.214842089147794e-07	5.880260260319122e-05	5880.260260319122	5.95504388495153e-05	5955.043884951529	-74.78362463240774	0.0	chr10	115432128	115665410
chr10	115664074	115665167	115664803.0	60	80	14	0.0	1.214842089147794e-07	5.880260260319122e-05	5880.260260319122	5.95504388495153e-05	5955.043884951529	-74.78362463240774	0.0	chr10	115664360	116144062
chr10	115664074	115665167	115664803.0	60	80	14	0.0	1.214842089147794e-07	5.880260260319122e-05	5880.260260319122	5.95504388495153e-05	5955.043884951529	-74.78362463240774	0.0	chr10	115664413	115920752
chr10	115664074	115665167	115664803.0	60	80	14	0.0	1.214842089147794e-07	5.880260260319122e-05	5880.260260319122	5.95504388495153e-05	5955.043884951529	-74.78362463240774	0.0	chr10	115664443	115998871
chr10	116142460	116143591	116143332.0	26	23	14	9.236557074743246e-10	9.304706473189928e-05	2.5481127794716194e-05	2548.1127794716194	1.7120751169235648e-05	1712.0751169235648	836.0376625480546	6.743392728300495e-06	chr10	115664360	116144062
chr10	116142460	116143591	116143332.0	26	23	14	9.236557074743246e-10	9.304706473189928e-05	2.5481127794716194e-05	2548.1127794716194	1.7120751169235648e-05	1712.0751169235648	836.0376625480546	6.743392728300495e-06	chr10	116143123	116271720
chr11	9565410	9566740	9566333.0	26	15	11	3.7974368094495503e-10	0.0008786750164250234	2.5481127794716194e-05	2548.1127794716194	1.1165707284284118e-05	1116.5707284284117	1431.5420510432077	2.995652905932935e-06	chr11	7592311	71481690
chr11	17238536	17239566	17238784.0	33	11	7	1.3655743202889425e-14	1.6928214015998755e-05	3.234143143175517e-05	3234.143143175517	8.188185341808353e-06	818.8185341808353	2415.3246089946815	2.425386168706031e-10	chr11	17238975	17406351
chr11	17238536	17239566	17238784.0	33	11	7	1.3655743202889425e-14	1.6928214015998755e-05	3.234143143175517e-05	3234.143143175517	8.188185341808353e-06	818.8185341808353	2415.3246089946815	2.425386168706031e-10	chr11	16956457	20032468
chr11	17238536	17239566	17238784.0	33	11	7	1.3655743202889425e-14	1.6928214015998755e-05	3.234143143175517e-05	3234.143143175517	8.188185341808353e-06	818.8185341808353	2415.3246089946815	2.425386168706031e-10	chr11	7592311	71481690
chr11	17238536	17239566	17238784.0	33	11	7	1.3655743202889425e-14	1.6928214015998755e-05	3.234143143175517e-05	3234.143143175517	8.188185341808353e-06	818.8185341808353	2415.3246089946815	2.425386168706031e-10	chr11	16988979	69892051
chr11	24446070	24446529	24446296.0	30	14	3	2.682298827494378e-13	3.3339958772637956e-05	2.940130130159561e-05	2940.130130159561	1.0421326798665176e-05	1042.1326798665177	1897.9974502930431	4.013033522345848e-09	chr11	7592311	71481690
chr11	24446070	24446529	24446296.0	30	14	3	2.682298827494378e-13	3.3339958772637956e-05	2.940130130159561e-05	2940.130130159561	1.0421326798665176e-05	1042.1326798665177	1897.9974502930431	4.013033522345848e-09	chr11	16988979	69892051
chr11	38970925	38972328	38972076.5	30	9	17	2.652322805829499e-12	6.374225824945512e-08	2.940130130159561e-05	2940.130130159561	6.699424370570471e-06	669.9424370570471	2270.1876931025135	3.42783716399799e-08	chr11	7592311	71481690
chr11	38970925	38972328	38972076.5	30	9	17	2.652322805829499e-12	6.374225824945512e-08	2.940130130159561e-05	2940.130130159561	6.699424370570471e-06	669.9424370570471	2270.1876931025135	3.42783716399799e-08	chr11	16988979	69892051
chr11	47945982	47947262	47946961.5	28	11	10	2.7000846003488732e-11	0.00010994709359857247	2.74412145481559e-05	2744.12145481559	8.188185341808353e-06	818.8185341808353	1925.3029206347546	2.7592374582329954e-07	chr11	7592311	71481690
chr11	47945982	47947262	47946961.5	28	11	10	2.7000846003488732e-11	0.00010994709359857247	2.74412145481559e-05	2744.12145481559	8.188185341808353e-06	818.8185341808353	1925.3029206347546	2.7592374582329954e-07	chr11	16988979	69892051
chr11	63528493	63528926	63528723.0	34	6	4	1.887379141862766e-15	1.3134958676275232e-09	3.332147480847502e-05	3332.1474808475023	4.466282913713647e-06	446.62829137136475	2885.5191894761374	3.847109506426819e-11	chr11	7592311	71481690
chr11	63528493	63528926	63528723.0	34	6	4	1.887379141862766e-15	1.3134958676275232e-09	3.332147480847502e-05	3332.1474808475023	4.466282913713647e-06	446.62829137136475	2885.5191894761374	3.847109506426819e-11	chr11	16988979	69892051
chr11	63530836	63531295	63531066.0	23	3	4	5.412635672996657e-09	7.174536487131178e-07	2.2540997664556634e-05	2254.0997664556635	2.2331414568568237e-06	223.31414568568238	2030.785620769981	3.32769498580977e-05	chr11	7592311	71481690
chr11	63530836	63531295	63531066.0	23	3	4	5.412635672996657e-09	7.174536487131178e-07	2.2540997664556634e-05	2254.0997664556635	2.2331414568568237e-06	223.31414568568238	2030.785620769981	3.32769498580977e-05	chr11	16988979	69892051
chr11	66124359	66125316	66124772.0	28	4	8	1.0287637408623596e-10	2.1520475734781996e-08	2.74412145481559e-05	2744.12145481559	2.977521942475765e-06	297.7521942475765	2446.3692605680135	9.271444733294979e-07	chr11	7592311	71481690
chr11	66124359	66125316	66124772.0	28	4	8	1.0287637408623596e-10	2.1520475734781996e-08	2.74412145481559e-05	2744.12145481559	2.977521942475765e-06	297.7521942475765	2446.3692605680135	9.271444733294979e-07	chr11	16988979	69892051
chr11	72164287	72164817	72164584.0	29	10	4	2.2746249328520207e-12	0.00010875343886906919	2.8421257924875754e-05	2842.1257924875754	7.443804856189412e-06	744.3804856189412	2097.745306868634	3.0116737641914056e-08	chr11	69891271	72786683
chr11	72164287	72164817	72164584.0	29	10	4	2.2746249328520207e-12	0.00010875343886906919	2.8421257924875754e-05	2842.1257924875754	7.443804856189412e-06	744.3804856189412	2097.745306868634	3.0116737641914056e-08	chr11	67027884	73195270
chr11	78150627	78151407	78151052.0	27	12	6	4.534128628108647e-11	0.0001754317862086019	2.6461171171436047e-05	2646.117117143605	8.932565827427295e-06	893.2565827427295	1752.8605344008754	4.4278725629402177e-07	chr11	78145189	78156988
chr11	78150627	78151407	78151052.0	27	12	6	4.534128628108647e-11	0.0001754317862086019	2.6461171171436047e-05	2646.117117143605	8.932565827427295e-06	893.2565827427295	1752.8605344008754	4.4278725629402177e-07	chr11	78145575	78260516
chr11	78150627	78151407	78151052.0	27	12	6	4.534128628108647e-11	0.0001754317862086019	2.6461171171436047e-05	2646.117117143605	8.932565827427295e-06	893.2565827427295	1752.8605344008754	4.4278725629402177e-07	chr11	76772239	78260718
chr11	78150627	78151407	78151052.0	27	12	6	4.534128628108647e-11	0.0001754317862086019	2.6461171171436047e-05	2646.117117143605	8.932565827427295e-06	893.2565827427295	1752.8605344008754	4.4278725629402177e-07	chr11	76772303	117303647
chr11	80719439	80720785	80720365.0	40	10	19	0.0	5.266220792776721e-11	3.920173506879414e-05	3920.1735068794146	7.443804856189412e-06	744.3804856189412	3175.7930212604733	0.0	chr11	78259803	83004667
chr11	80719439	80720785	80720365.0	40	10	19	0.0	5.266220792776721e-11	3.920173506879414e-05	3920.1735068794146	7.443804856189412e-06	744.3804856189412	3175.7930212604733	0.0	chr11	76772303	117303647
chr11	84687362	84688867	84687756.0	73	67	12	0.0	0.00010693749190604507	7.154316650054931e-05	7154.316650054931	4.9873492536469063e-05	4987.349253646906	2166.9673964080257	0.0	chr11	76772303	117303647
chr11	85029267	85030398	85030134.0	32	19	12	1.6620038678638593e-13	3.1807068020750506e-05	3.136138805503532e-05	3136.138805503532	1.4143229226759883e-05	1414.3229226759884	1721.8158828275434	2.5622852097253547e-09	chr11	76772303	117303647
chr11	86705662	86706420	86706078.0	34	12	6	4.9960036108132044e-15	2.6972190181329125e-07	3.332147480847502e-05	3332.1474808475023	8.932565827427295e-06	893.2565827427295	2438.8908981047725	9.54305188331181e-11	chr11	86499631	86776802
chr11	86705662	86706420	86706078.0	34	12	6	4.9960036108132044e-15	2.6972190181329125e-07	3.332147480847502e-05	3332.1474808475023	8.932565827427295e-06	893.2565827427295	2438.8908981047725	9.54305188331181e-11	chr11	76772303	117303647
chr11	101033439	101034888	101034141.0	34	22	18	2.5646151868841116e-14	4.170497512978599e-05	3.332147480847502e-05	3332.1474808475023	1.6376370683616706e-05	1637.6370683616706	1694.5104124858317	4.425590310885852e-10	chr11	100999382	101337201
chr11	101033439	101034888	101034141.0	34	22	18	2.5646151868841116e-14	4.170497512978599e-05	3.332147480847502e-05	3332.1474808475023	1.6376370683616706e-05	1637.6370683616706	1694.5104124858317	4.425590310885852e-10	chr11	100999532	101437222
chr11	101033439	101034888	101034141.0	34	22	18	2.5646151868841116e-14	4.170497512978599e-05	3.332147480847502e-05	3332.1474808475023	1.6376370683616706e-05	1637.6370683616706	1694.5104124858317	4.425590310885852e-10	chr11	101033652	101300326
chr11	101033439	101034888	101034141.0	34	22	18	2.5646151868841116e-14	4.170497512978599e-05	3.332147480847502e-05	3332.1474808475023	1.6376370683616706e-05	1637.6370683616706	1694.5104124858317	4.425590310885852e-10	chr11	101033747	101442426
chr11	101033439	101034888	101034141.0	34	22	18	2.5646151868841116e-14	4.170497512978599e-05	3.332147480847502e-05	3332.1474808475023	1.6376370683616706e-05	1637.6370683616706	1694.5104124858317	4.425590310885852e-10	chr11	76772303	117303647
chr12	53870930	53872238	53871952.0	42	19	6	0.0	2.721263629990034e-07	4.116182182223385e-05	4116.182182223385	1.4143229226759883e-05	1414.3229226759884	2701.8592595473965	0.0	chr12	53825323	53950198
chr12	91387811	91389114	91388752.0	28	13	12	2.547151378706758e-11	0.00047555055806436375	2.74412145481559e-05	2744.12145481559	9.676946313046236e-06	967.6946313046236	1776.4268235109662	2.6135132773632134e-07	chr12	91387699	91424209
chr12	97499803	97501049	97500629.0	36	33	10	6.661338147750939e-16	2.372380209147984e-05	3.528156156191473e-05	3528.156156191473	2.456455602542506e-05	2456.455602542506	1071.7005536489673	1.47673503595774e-11	chr12	97500276	97569237
chr12	118059088	118060284	118059764.0	39	18	9	0.0	1.6137521681613975e-05	3.822169169207429e-05	3822.169169207429	1.3398848741140941e-05	1339.8848741140941	2482.284295093335	0.0	chr12	101697620	123070411
chr12	118105961	118106846	118106217.0	27	12	6	5.3640647479369363e-11	0.00040109012390709964	2.6461171171436047e-05	2646.117117143605	8.932565827427295e-06	893.2565827427295	1752.8605344008754	5.18831133730087e-07	chr12	101697620	123070411
chr12	118356413	118357702	118357058.0	25	10	13	2.022497946896351e-09	0.00024030556802445702	2.450108441799634e-05	2450.108441799634	7.443804856189412e-06	744.3804856189412	1705.7279561806927	1.374175597199542e-05	chr12	101697620	123070411
chr12	122110940	122112310	122111140.0	27	10	11	6.06223182764154e-10	0.00014110981968340486	2.6461171171436047e-05	2646.117117143605	7.443804856189412e-06	744.3804856189412	1901.7366315246636	4.591449726659108e-06	chr12	101697620	123070411
chr12	124729782	124731136	124730810.0	26	5	5	2.8105662241983964e-10	9.031160841110886e-05	2.5481127794716194e-05	2548.1127794716194	3.721902428094706e-06	372.1902428094706	2175.922536662149	2.2823586282633648e-06	chr12	124730596	124746430
chr13	33344659	33346131	33345708.0	30	12	11	1.5807688491520366e-11	4.1190328570195334e-07	2.940130130159561e-05	2940.130130159561	8.932565827427295e-06	893.2565827427295	2046.8735474168313	1.7269717717981782e-07	chr13	33345340	33643312
chr13	33633382	33634530	33634116.0	35	31	9	5.10702591327572e-15	0.0005092084988504997	3.4301518185194876e-05	3430.1518185194877	2.3075795054187178e-05	2307.579505418718	1122.5723131007699	9.694150204797581e-11	chr13	33345340	33643312
chr14	37566280	37567326	37566809.0	70	67	13	0.0	4.630331323918213e-07	6.860303637038975e-05	6860.3036370389755	4.9873492536469063e-05	4987.349253646906	1872.9543833920698	0.0	chr14	37566751	37596398
chr14	61514006	61516684	61515453.0	53	25	19	0.0	4.862854552367679e-08	5.194229896615224e-05	5194.229896615224	1.860951214047353e-05	1860.951214047353	3333.278682567871	0.0	chr14	61485202	61559940
chr14	61514006	61516684	61515453.0	53	25	19	0.0	4.862854552367679e-08	5.194229896615224e-05	5194.229896615224	1.860951214047353e-05	1860.951214047353	3333.278682567871	0.0	chr14	61462875	61515920
chr14	61553557	61554175	61553953.0	29	3	4	3.262945469373335e-12	4.782405582659521e-10	2.8421257924875754e-05	2842.1257924875754	2.2331414568568237e-06	223.31414568568238	2618.811646801893	4.1291460075217515e-08	chr14	61485202	61559940
chr14	68177473	68178817	68177909.0	29	16	12	1.5935236463704427e-09	0.0009392002473940231	2.8421257924875754e-05	2842.1257924875754	1.191008776990306e-05	1191.008776990306	1651.1170154972694	1.1049587556660517e-05	chr14	68177534	68459411
chr14	68190864	68192280	68191735.0	36	13	19	2.321154379814061e-11	5.061694628993862e-07	3.528156156191473e-05	3528.156156191473	9.676946313046236e-06	967.6946313046236	2560.4615248868495	2.4142533382575757e-07	chr14	68177534	68459411
chr14	73696048	73697136	73696743.0	25	4	10	4.203231873667335e-09	2.823773650462158e-07	2.450108441799634e-05	2450.108441799634	2.977521942475765e-06	297.7521942475765	2152.3562475520575	2.653994008667108e-05	chr14	73601834	73787733
chr14	73696048	73697136	73696743.0	25	4	10	4.203231873667335e-09	2.823773650462158e-07	2.450108441799634e-05	2450.108441799634	2.977521942475765e-06	297.7521942475765	2152.3562475520575	2.653994008667108e-05	chr14	73601927	73783189
chr14	73696048	73697136	73696743.0	25	4	10	4.203231873667335e-09	2.823773650462158e-07	2.450108441799634e-05	2450.108441799634	2.977521942475765e-06	297.7521942475765	2152.3562475520575	2.653994008667108e-05	chr14	73633545	73785325
chr14	73696048	73697136	73696743.0	25	4	10	4.203231873667335e-09	2.823773650462158e-07	2.450108441799634e-05	2450.108441799634	2.977521942475765e-06	297.7521942475765	2152.3562475520575	2.653994008667108e-05	chr14	73633619	73776093
chr14	75282358	75283823	75283376.0	42	18	13	0.0	3.182065232698594e-05	4.116182182223385e-05	4116.182182223385	1.3398848741140941e-05	1339.8848741140941	2776.297308109291	0.0	chr14	75259737	75283718
chr14	75282358	75283823	75283376.0	42	18	13	0.0	3.182065232698594e-05	4.116182182223385e-05	4116.182182223385	1.3398848741140941e-05	1339.8848741140941	2776.297308109291	0.0	chr14	74922288	75283774
chr14	75282358	75283823	75283376.0	42	18	13	0.0	3.182065232698594e-05	4.116182182223385e-05	4116.182182223385	1.3398848741140941e-05	1339.8848741140941	2776.297308109291	0.0	chr14	73784495	75521916
chr14	77111104	77111808	77111408.0	30	8	6	4.0644154708502356e-12	5.336543180023412e-06	2.940130130159561e-05	2940.130130159561	5.95504388495153e-06	595.504388495153	2344.625741664408	4.957473648995071e-08	chr14	76924566	77400893
chr14	77111104	77111808	77111408.0	30	8	6	4.0644154708502356e-12	5.336543180023412e-06	2.940130130159561e-05	2940.130130159561	5.95504388495153e-06	595.504388495153	2344.625741664408	4.957473648995071e-08	chr14	77069631	77400773
chr14	95273452	95274212	95273825.0	25	7	3	4.1431735819941196e-10	3.567227126799466e-05	2.450108441799634e-05	2450.108441799634	5.210663399332588e-06	521.0663399332589	1929.042101866375	3.235885018087126e-06	chr14	95056186	95309798
chr14	95273452	95274212	95273825.0	25	7	3	4.1431735819941196e-10	3.567227126799466e-05	2.450108441799634e-05	2450.108441799634	5.210663399332588e-06	521.0663399332589	1929.042101866375	3.235885018087126e-06	chr14	95056258	96566903
chr14	95273452	95274212	95273825.0	25	7	3	4.1431735819941196e-10	3.567227126799466e-05	2.450108441799634e-05	2450.108441799634	5.210663399332588e-06	521.0663399332589	1929.042101866375	3.235885018087126e-06	chr14	95056553	95485981
chr14	95273452	95274212	95273825.0	25	7	3	4.1431735819941196e-10	3.567227126799466e-05	2.450108441799634e-05	2450.108441799634	5.210663399332588e-06	521.0663399332589	1929.042101866375	3.235885018087126e-06	chr14	91276171	103693728
chr14	96116361	96117610	96117241.0	26	8	5	1.7071888347430786e-10	0.0004941590158850095	2.5481127794716194e-05	2548.1127794716194	5.95504388495153e-06	595.504388495153	1952.6083909764666	1.4605447716611913e-06	chr14	96105783	96123166
chr14	96116361	96117610	96117241.0	26	8	5	1.7071888347430786e-10	0.0004941590158850095	2.5481127794716194e-05	2548.1127794716194	5.95504388495153e-06	595.504388495153	1952.6083909764666	1.4605447716611913e-06	chr14	96104536	96224788
chr14	96116361	96117610	96117241.0	26	8	5	1.7071888347430786e-10	0.0004941590158850095	2.5481127794716194e-05	2548.1127794716194	5.95504388495153e-06	595.504388495153	1952.6083909764666	1.4605447716611913e-06	chr14	95056258	96566903
chr14	96116361	96117610	96117241.0	26	8	5	1.7071888347430786e-10	0.0004941590158850095	2.5481127794716194e-05	2548.1127794716194	5.95504388495153e-06	595.504388495153	1952.6083909764666	1.4605447716611913e-06	chr14	91276171	103693728
chr14	103880025	103880574	103880232.0	26	3	3	1.0865208732724341e-10	9.033089052312704e-07	2.5481127794716194e-05	2548.1127794716194	2.2331414568568237e-06	223.31414568568238	2324.798633785937	9.705565004680673e-07	chr14	103693154	103880646
chr14	103880025	103880574	103880232.0	26	3	3	1.0865208732724341e-10	9.033089052312704e-07	2.5481127794716194e-05	2548.1127794716194	2.2331414568568237e-06	223.31414568568238	2324.798633785937	9.705565004680673e-07	chr14	103693254	103888958
chr15	39668322	39669680	39668594.0	24	8	13	4.721160795639889e-09	8.475175937916468e-05	2.3521041041276488e-05	2352.1041041276485	5.95504388495153e-06	595.504388495153	1756.5997156324956	2.9564376151200476e-05	chr15	39596066	39669071
chr15	39668322	39669680	39668594.0	24	8	13	4.721160795639889e-09	8.475175937916468e-05	2.3521041041276488e-05	2352.1041041276485	5.95504388495153e-06	595.504388495153	1756.5997156324956	2.9564376151200476e-05	chr15	39627856	39668923
chr15	39668322	39669680	39668594.0	24	8	13	4.721160795639889e-09	8.475175937916468e-05	2.3521041041276488e-05	2352.1041041276485	5.95504388495153e-06	595.504388495153	1756.5997156324956	2.9564376151200476e-05	chr15	39534119	39669107
chr15	39668322	39669680	39668594.0	24	8	13	4.721160795639889e-09	8.475175937916468e-05	2.3521041041276488e-05	2352.1041041276485	5.95504388495153e-06	595.504388495153	1756.5997156324956	2.9564376151200476e-05	chr15	39668175	39789642
chr15	39668322	39669680	39668594.0	24	8	13	4.721160795639889e-09	8.475175937916468e-05	2.3521041041276488e-05	2352.1041041276485	5.95504388495153e-06	595.504388495153	1756.5997156324956	2.9564376151200476e-05	chr15	38593187	39669087
chr15	50205688	50206333	50205888.0	37	16	3	0.0	1.7817002495590373e-06	3.626160493863458e-05	3626.160493863458	1.191008776990306e-05	1191.008776990306	2435.1517168731525	0.0	chr15	50181151	50227741
chr15	50854382	50854838	50854582.0	36	16	3	1.1102230246251565e-16	1.1186164831533674e-05	3.528156156191473e-05	3528.156156191473	1.191008776990306e-05	1191.008776990306	2337.1473792011675	2.676093914367862e-12	chr15	50690351	50855300
chr15	64521522	64522806	64522326.0	33	8	12	3.086420008457935e-14	4.003807120289693e-07	3.234143143175517e-05	3234.143143175517	5.95504388495153e-06	595.504388495153	2638.638754680364	5.236771934775278e-10	chr15	64521671	64620808
chr15	73917888	73919250	73919035.0	33	14	9	3.064215547965432e-14	1.013439759356416e-05	3.234143143175517e-05	3234.143143175517	1.0421326798665176e-05	1042.1326798665177	2192.010463308999	5.228305728430156e-10	chr15	73709832	73951815
chr15	73917888	73919250	73919035.0	33	14	9	3.064215547965432e-14	1.013439759356416e-05	3.234143143175517e-05	3234.143143175517	1.0421326798665176e-05	1042.1326798665177	2192.010463308999	5.228305728430156e-10	chr15	73709900	74817993
chr15	95895296	95896503	95895693.0	41	40	12	0.0	0.0005888846427071215	4.0181778445513996e-05	4018.1778445513996	2.977521942475765e-05	2977.5219424757647	1040.655902075635	0.0	chr15	95894105	95912288
chr15	96230123	96231322	96230823.0	30	27	11	2.8278601682529825e-11	0.0008339454905303967	2.940130130159561e-05	2940.130130159561	2.009827311171141e-05	2009.8273111711412	930.3028189884196	2.872423083105071e-07	chr15	96001273	96339919
chr15	98748597	98749724	98749214.0	56	62	16	0.0	0.00022105812228789823	5.48824290963118e-05	5488.24290963118	4.6151590108374355e-05	4615.159010837436	873.0838987937441	0.0	chr15	98748943	98764018
chr15	98748597	98749724	98749214.0	56	62	16	0.0	0.00022105812228789823	5.48824290963118e-05	5488.24290963118	4.6151590108374355e-05	4615.159010837436	873.0838987937441	0.0	chr15	98749135	98780376
chr16	2846185	2847238	2847030.0	34	7	6	1.1435297153639112e-14	5.514109724380489e-09	3.332147480847502e-05	3332.1474808475023	5.210663399332588e-06	521.0663399332589	2811.0811409142434	2.079661486267432e-10	chr16	2744456	2912590
chr16	8678686	8679840	8679110.0	28	4	10	1.8117618516555467e-11	2.5664853083418038e-05	2.74412145481559e-05	2744.12145481559	2.977521942475765e-06	297.7521942475765	2446.3692605680135	1.9375121589353488e-07	chr16	8678944	9048159
chr16	11127035	11128342	11127983.0	33	6	10	1.0269562977782698e-13	5.95290272631388e-09	3.234143143175517e-05	3234.143143175517	4.466282913713647e-06	446.62829137136475	2787.514851804152	1.6160556773034939e-09	chr16	11127754	11163648
chr16	46693861	46694329	46694091.0	25	14	5	2.669577892078223e-10	0.0003913382774528573	2.450108441799634e-05	2450.108441799634	1.0421326798665176e-05	1042.1326798665177	1407.9757619331162	2.1972420239655362e-06	chr16	11457008	85306741
chr16	46693861	46694329	46694091.0	25	14	5	2.669577892078223e-10	0.0003913382774528573	2.450108441799634e-05	2450.108441799634	1.0421326798665176e-05	1042.1326798665177	1407.9757619331162	2.1972420239655362e-06	chr16	29310776	88017294
chr16	68635836	68636740	68636315.0	29	12	6	5.085043497388142e-12	0.0002895054797877883	2.8421257924875754e-05	2842.1257924875754	8.932565827427295e-06	893.2565827427295	1948.8692097448459	5.96288692536698e-08	chr16	11457008	85306741
chr16	68635836	68636740	68636315.0	29	12	6	5.085043497388142e-12	0.0002895054797877883	2.8421257924875754e-05	2842.1257924875754	8.932565827427295e-06	893.2565827427295	1948.8692097448459	5.96288692536698e-08	chr16	29310776	88017294
chr16	70205507	70205966	70205733.0	25	12	5	6.72387590050505e-10	0.0004754279999340527	2.450108441799634e-05	2450.108441799634	8.932565827427295e-06	893.2565827427295	1556.8518590569045	5.042272722762987e-06	chr16	70136406	72913979
chr16	70205507	70205966	70205733.0	25	12	5	6.72387590050505e-10	0.0004754279999340527	2.450108441799634e-05	2450.108441799634	8.932565827427295e-06	893.2565827427295	1556.8518590569045	5.042272722762987e-06	chr16	11457008	85306741
chr16	70205507	70205966	70205733.0	25	12	5	6.72387590050505e-10	0.0004754279999340527	2.450108441799634e-05	2450.108441799634	8.932565827427295e-06	893.2565827427295	1556.8518590569045	5.042272722762987e-06	chr16	29310776	88017294
